PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,config,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS
48204266010497,6,2011,2021,10,wc,default,99.08289337158203,155.62777709960938,10.80418586730957,2147.5751953125,10450.02734375,
48204266010497,6,2011,2021,10,wc,calibrated,100.16082000732422,157.53395080566406,10.79687786102295,2170.33837890625,10560.89453125,
48204266010497,6,2011,2021,10,wc,hg_bayes,99.08289337158203,155.62777709960938,10.80418586730957,2147.5751953125,10450.02734375,
48204266010497,6,2011,2021,10,wc,hg_organon,99.08289337158203,155.62777709960938,10.80418586730957,2147.5751953125,10450.02734375,
48204266010497,6,2011,2021,10,wc,hg_conus_sp,99.08289337158203,155.62777709960938,10.80418586730957,2147.5751953125,10450.02734375,
48204266010497,6,2011,2021,10,wc,hg_conus_clim,99.08289337158203,155.62777709960938,10.80418586730957,2147.5751953125,10450.02734375,
24351456010900,41,2003,2013,10,wc,default,88.60830688476562,74.3486328125,14.782127380371094,1931.461181640625,10001.0693359375,95.09754212183573
24351456010900,41,2003,2013,10,wc,calibrated,88.36774444580078,74.04668426513672,14.79211711883545,1926.5068359375,9974.4423828125,95.09754212183573
24351456010900,41,2003,2013,10,wc,hg_bayes,88.6211929321289,74.3486328125,14.783201217651367,2475.84228515625,13519.4384765625,95.09754212183573
24351456010900,41,2003,2013,10,wc,hg_organon,88.6211929321289,74.3486328125,14.783201217651367,2475.84228515625,13519.4384765625,95.09754212183573
24351456010900,41,2003,2013,10,wc,hg_conus_sp,88.62191009521484,74.3486328125,14.783263206481934,2069.486328125,10869.3173828125,95.09754212183573
24351456010900,41,2003,2013,10,wc,hg_conus_clim,88.6219253540039,74.3486328125,14.783265113830566,2073.1630859375,10944.7724609375,95.09754212183573
41118821010497,41,2002,2012,10,wc,default,405.56591796875,203.11671447753906,19.133485794067383,15291.06640625,101321.2734375,434.0510889134466
41118821010497,41,2002,2012,10,wc,calibrated,407.2128601074219,205.1478271484375,19.077157974243164,15334.8037109375,101599.078125,434.0510889134466
41118821010497,41,2002,2012,10,wc,hg_bayes,405.56585693359375,203.11672973632812,19.133481979370117,16358.7841796875,108982.5234375,434.0510889134466
41118821010497,41,2002,2012,10,wc,hg_organon,405.56585693359375,203.11672973632812,19.133481979370117,16358.7841796875,108982.5234375,434.0510889134466
41118821010497,41,2002,2012,10,wc,hg_conus_sp,405.56591796875,203.11671447753906,19.133485794067383,15433.984375,102477.7109375,434.0510889134466
41118821010497,41,2002,2012,10,wc,hg_conus_clim,405.56591796875,203.11671447753906,19.133485794067383,15582.400390625,103562.8125,434.0510889134466
345935693489998,6,2016,2022,6,wc,default,47.28810501098633,78.52240753173828,10.507887840270996,810.9190063476562,3843.842529296875,61.02466032379863
345935693489998,6,2016,2022,6,wc,calibrated,47.29585266113281,78.52790069580078,10.508380889892578,810.8666381835938,3843.489990234375,61.02466032379863
345935693489998,6,2016,2022,6,wc,hg_bayes,47.28810501098633,78.52240753173828,10.507887840270996,910.640380859375,4474.98095703125,61.02466032379863
345935693489998,6,2016,2022,6,wc,hg_organon,47.28810501098633,78.52240753173828,10.507887840270996,910.640380859375,4474.98095703125,61.02466032379863
345935693489998,6,2016,2022,6,wc,hg_conus_sp,47.28810501098633,78.52240753173828,10.507887840270996,864.82958984375,4200.8359375,61.02466032379863
345935693489998,6,2016,2022,6,wc,hg_conus_clim,47.28810501098633,78.52240753173828,10.507887840270996,861.3031616210938,4184.02392578125,61.02466032379863
193208953020004,41,2007,2017,10,wc,default,391.2622985839844,105.91783905029297,26.02470588684082,17332.025390625,118890.1953125,439.935764573361
193208953020004,41,2007,2017,10,wc,calibrated,392.83966064453125,107.8291244506836,25.844961166381836,17381.787109375,119233.0546875,439.935764573361
193208953020004,41,2007,2017,10,wc,hg_bayes,391.26226806640625,105.9178237915039,26.024702072143555,17894.3046875,122908.7734375,439.935764573361
193208953020004,41,2007,2017,10,wc,hg_organon,391.26226806640625,105.9178237915039,26.024702072143555,17894.3046875,122908.7734375,439.935764573361
193208953020004,41,2007,2017,10,wc,hg_conus_sp,391.26251220703125,105.91783142089844,26.024707794189453,17110.9375,117322.2421875,439.935764573361
193208953020004,41,2007,2017,10,wc,hg_conus_clim,391.262451171875,105.91783142089844,26.024707794189453,17274.73046875,118637.953125,439.935764573361
29395540010497,53,2008,2018,10,wc,default,106.36199951171875,159.83587646484375,11.04567813873291,2278.261962890625,11175.1875,73.72157157678329
29395540010497,53,2008,2018,10,wc,calibrated,106.74723052978516,160.5110626220703,11.042363166809082,2286.633544921875,11217.0185546875,73.72157157678329
29395540010497,53,2008,2018,10,wc,hg_bayes,106.36776733398438,159.83587646484375,11.045975685119629,2677.536376953125,13529.0625,73.72157157678329
